관리기관명,소재지지번주소,설치년월,보관일수,카메라대수,경도,소재지도로명주소,위도,설치목적구분,촬영방면정보,데이터기준일자,카메라화소수,관리기관전화번호
경기도 성남시청,경기도 성남시 분당구 야탑1동 381-14번지 부근,2010-04,,3,127.1335223,"경기도 성남시 분당구 매화로55번길 6-4, 부근  (야탑동)",37.4127311,생활방범,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 분당구 야탑1동 337번지 하늘어린이공원,2013-10,,4,127.1307366,,37.4147892,어린이보호,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 야탑1동 333번지(야탑초등학교),2014-11,,5,127.1259045,"경기도 성남시 분당구 양현로 400, 야탑초등학교  (야탑동)",37.4162652,어린이보호,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 야탑1동 332(꿈동산어린이공원),2017-09,,4,127.125471,,37.414331,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 야탑1동 378-1번지,2017-12,,4,127.132051,"경기도 성남시 분당구 장미로 102, (야탑동)",37.413571,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 서현1동 198-1번지,2013-10,,3,127.1334912,"경기도 성남시 분당구 안골로 12-4, (서현동)",37.3842804,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 성남시 분당구 야탑2동 516번지 장승백이어린이공원(분당14호),2012-10,,4,127.131019,,37.4094905,어린이보호,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 성남시 분당구 야탑2동 531번지 하탑초등학교 주변,2013-10,,3,127.1261632,경기도 성남시 분당구 양현로 262,37.4071577,어린이보호,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 야탑1동 368-17번지 앞,2013-10,,3,127.1315243,"경기도 성남시 분당구 야탑로111번길 12, (야탑동)",37.4107267,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 성남시 분당구 야탑2동 536번지 탑마을지하보도(105동 늘사랑어린이집 앞),2015-10,,2,127.1212913,경기도 성남시 분당구 야탑로 20,37.4076944,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 야탑3동 161번지 상탑초등학교 정문,2012-05,,2,127.1456792,"경기도 성남시 분당구 판교로 647, 상탑초등학교  정문(야탑동)",37.4061599,어린이보호,,2018-04-01,130,031-729-2482
경기도 성남시청,경기도 성남시 분당구 야탑3동 155-5번지,2012-10,,3,127.1557834,"경기도 성남시 분당구 새나리로6번길 15, (야탑동)",37.4039757,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 중원구 성남동 4130번지 모란역 8번출구 자전거횡단보도,2014-05,,2,127.1287545,"경기도 성남시 중원구 성남대로 1157, 출구자전거횡단보도 8호 모란역 번(성남동)",37.4332611,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 중원구 성남동 3129번지 중원지하보도(중원구청 민원실앞),2010-11,,2,127.118925,"경기도 성남시 중원구 제일로 36, 중원구청 지하층  중원보도  민원실앞(성남동)",37.382821,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 중원구 성남동 2708번지,2016-12,,5,127.144611,"경기도 성남시 중원구 광명로142번길 13-1, (성남동)",37.436501,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 중원구 성남동 4116-6번지,2016-09,,3,127.130991,"경기도 성남시 중원구 둔촌대로151번길 44, 107동  (성남동, 삼성슈퍼빌)",37.429841,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 중원구 성남동 2690번지 전봇대 설치,2016-12,,2,127.145201,"경기도 성남시 중원구 광명로142번길 23, 전봇대설치  (성남동)",37.436551,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 중원구 중앙동 2570번지 제1경노당 앞 공원어린이놀이터,2009-05,,1,127.1521273,"경기도 성남시 중원구 광명로 226-13, 1호 경노당 앞 공원어린이놀이터(중앙동)",37.4406729,생활방범,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 중원구 중앙동 1705번지 세종빌라 건너편 계단입구,2009-05,,1,127.1583461,"경기도 성남시 중원구 광명로256번길 47, 건너편 계단입구(중앙동, 세종빌라)",37.4405511,생활방범,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 중원구 상대원2동 4759 부근,2010-04,,3,127.1579843,"경기도 성남시 중원구 희망로 327, 부근  (상대원동)",37.4350947,생활방범,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 중원구 상대원2동 3393번지 꽃마을어린이놀이터,2011-12,,3,127.1546002,"경기도 성남시 중원구 희망로367번길 38, 꽃마을어린이놀이터아파트  (상대원동)",37.4387332,어린이보호,,2018-04-01,130,031-729-2482
경기도 성남시청,경기도 성남시 중원구 상대원2동 5288번지,2013-03,,2,127.1573061,"경기도 성남시 중원구 희망로317번길 13-2, (상대원동)",37.4342593,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 중원구 상대원2동 5158번지(석유집 앞),2013-10,,3,127.1563595,"경기도 성남시 중원구 희망로327번길 17, 석유집앞  (상대원동)",37.4349723,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 중원구 상대원2동 4735번지(노상주차장 쪽),2013-10,,3,127.1529473,"경기도 성남시 중원구 희망로335번길 50-13, 노상주차장쪽  (상대원동)",37.4368018,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 중원구 상대원2동 3105번지,2014-12,,1,127.1571739,,37.4397865,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 중원구 상대원2동 4251번지(대원초등학교),2014-11,,1,127.1554355,"경기도 성남시 중원구 희망로343번길 24, 대원초등학교  (상대원동)",37.436872,어린이보호,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 중원구 상대원2동 4886번지,2016-09,,2,127.156001,"경기도 성남시 중원구 희망로327번길 20-8, (상대원동)",37.435401,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 야탑3동 178번지 양촌어린이공원,2013-10,,3,127.1470455,,37.407082,어린이보호,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 야탑3동 183번지 (빌라 602동 앞 도로상),2013-10,,3,127.1484913,"경기도 성남시 분당구 야탑로231번길 45, 602동  앞 도로상(야탑동, 목련마을미원6단지)",37.4083078,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 야탑3동 455번지 영덕여고 입구,2014-06,,5,127.1386169,"경기도 성남시 분당구 판교로592번길 13, 영덕여고입구  (야탑동)",37.4053084,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 야탑3동 152번지(서광어린이집),2014-11,,4,127.1494089,"경기도 성남시 분당구 판교로 685, 서광어린이집  (야탑동)",37.4056167,어린이보호,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 야탑3동 288-1번지,2015-11,,3,127.1246814,"경기도 성남시 분당구 장미로122번길 3-1, (야탑동)",37.3766914,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 수내3동 88-5번지 앞(공영주차장 쪽),2013-10,,3,127.1273319,"경기도 성남시 분당구 불정로 260, 앞공영주차장쪽  (수내동)",37.3667682,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 수정구 태평3동 3919-1번지 경희유치원 주변,2013-10,,5,127.1334444,"경기도 성남시 수정구 남문로 59, 경희유치원주변  (태평동)",37.4460188,어린이보호,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 수정구 태평3동 3632번지,2013-10,,3,127.1334434,"경기도 성남시 수정구 수정북로 34, (태평동)",37.4421581,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 수정구 태평3동 4344-2번지,2013-10,,3,127.129891,"경기도 성남시 수정구 남문로31번길 18, (태평동, 부광맨션)",37.4464251,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 수정구 태평3동 3743번지(태평초등학교),2014-11,,1,127.1313646,"경기도 성남시 수정구 남문로32번길 7, 태평초등학교  (태평동)",37.4446438,어린이보호,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 수정구 태평3동 5090-1번지(성남서초등학교),2014-11,,1,127.1295775,"경기도 성남시 수정구 태평로 19, 성남서초등학교  (태평동)",37.4486537,어린이보호,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 수내3동 101-5번지 발이봉길,2009-05,,1,127.1262145,"경기도 성남시 분당구 발이봉남로12번길 4, (수내동)",37.3648869,생활방범,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 수정구 태평3동 4389번지 맞은편 전봇대,2016-06,,5,127.129611,"경기도 성남시 수정구 제일로238번길 10, 맞은편전봇대  (태평동)",37.447591,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 중원구 상대원2동 2996-54번지,2016-09,,2,127.158951,"경기도 성남시 중원구 희망로366번길 5-3, (상대원동)",37.438391,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 중원구 상대원2동 4757-5번지,2017-11,,3,127.157531,"경기도 성남시 중원구 희망로327번길 6-6, (상대원동)",37.435331,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 중원구 상대원3동 2327 뜸쑥어린이놀이터 부근,2010-04,,5,127.163036,"경기도 성남시 중원구 박석로97번길 16, 뜸쑥어린이놀이터부근  (상대원동)",37.4403912,생활방범,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 중원구 상대원3동 2637번지,2010-04,,3,127.162951,"경기도 성남시 중원구 박석로49번길 28, (상대원동)",37.437321,생활방범,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 중원구 상대원3동 853 부근,2010-04,,2,127.1649547,"경기도 성남시 중원구 박석로86번길 2, 부근  (상대원동)",37.4403631,생활방범,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 중원구 상대원3동 587 푸른솔어린이놀이터,2010-04,,3,127.1676175,,37.4425309,어린이보호,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 중원구 상대원3동 2976 부근,2010-04,,3,127.1609795,"경기도 성남시 중원구 금상로30번길 5-4, (상대원동, 성진빌라)",37.4382334,생활방범,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 중원구 상대원3동 856 주민센터주차장 부근,2010-04,,3,127.1654869,"경기도 성남시 중원구 박석로 78, 주민센터  주차장 부근(상대원동)",37.4396958,생활방범,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 중원구 상대원3동 2984-15번지 먹자곱창 옆,2010-09,,2,127.1589902,"경기도 성남시 중원구 희망로326번길 5-12, 먹자곱창옆  (상대원동)",37.4356583,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 중원구 상대원3동 910번지,2013-10,,3,127.1667091,"경기도 성남시 중원구 박석로72번길 12-2, (상대원동)",37.4394253,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 정자1동 6-2번지 정자초등학교 주변,2013-10,,2,127.1051116,"경기도 성남시 분당구 분당수서로 442, 정자초등학교  주변(정자동)",37.3741236,어린이보호,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 정자1동 97-4번지 백궁지하보도(성남대로변 인도),2015-10,,2,127.1081283,,37.3662515,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 정자1동 26(정자역 4번 출구),2017-12,,4,127.107681,"경기도 성남시 분당구 성남대로 345, 정자역 4호 번출구(정자동)",37.366441,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 중원구 상대원2동 3392번지,2016-09,,4,127.154831,"경기도 성남시 중원구 희망로367번길 32, (상대원동)",37.438611,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 정자2동 103번지 능골공원내 물놀이장 부근,2009-05,,1,127.1167369,,37.3704978,어린이보호,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 분당구 정자2동 114번지 한솔어린이공원(분당49호),2009-05,,1,127.1169556,,37.3666574,어린이보호,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 분당구 정자2동 108번지 철쭉공원(분당48호),2009-05,,1,127.1221619,,37.366531,어린이보호,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 삼평동 740번지 푸르지오 월드마크입구,2011-06,,1,127.1164218,"경기도 성남시 분당구 동판교로177번길 25, (삼평동, 판교호반써밋플레이스)",37.4062829,교통단속,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 분당구 판교동 611-5번지 F7-1블럭 주택지역 내 커피전문점(피크닉장) 옆,2011-06,,1,127.0925365,,37.3910591,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 판교동 633-1번지 판교중학교 앞 사거리,2011-06,,5,127.0870864,경기도 성남시 분당구 앞사거리,37.3877741,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 판교동 641-8번지 E9-1블럭 주택지역(원마을 8단지 방향) 내,2011-06,,1,127.0977181,"경기도 성남시 분당구 판교원로 255, E9동  주택지역  방향 내(판교동, 판교원마을8단지상록아파트)",37.3869407,생활방범,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 수정구 신흥3동 3231,2012-07,,1,127.1454837,"경기도 성남시 수정구 공원로379번길 18-1, (신흥동)",37.4440306,쓰레기단속,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 수정구 태평1동 7123-7,2009-11,,1,127.1262817,"경기도 성남시 수정구 모란로145번길 2, (태평동)",37.4460852,쓰레기단속,,2018-04-01,41,031-729-2482
